window_time,flow_count,total_packets,packet_rate,total_bytes,byte_rate,duration_mean,duration_std,fwd_pkt_len_mean,bwd_pkt_len_mean,iat_mean,syn_ratio,rst_ratio,ack_ratio,fin_ratio,tcp_ratio,udp_ratio,risk,stage
2026-03-15 08:41:10,8.0,213.0,21.3,89310.0,8931.0,69421.13552856445,57022.34081399502,325.19060134887695,684.324592590332,7473.777282714844,0.375,0.0,1.0,0.25,0.875,0.125,0.0,0
2026-03-15 08:41:20,8.0,251.0,25.1,88568.0,8856.8,105045.72973632812,62034.32387090683,338.72665214538574,744.2932815551758,8356.380920410156,0.0,0.0,1.0,0.125,0.5,0.5,0.0,0
2026-03-15 08:41:30,9.0,269.0,26.9,107894.0,10789.4,117613.93272569444,45777.53447187713,237.55811309814453,748.872934129503,8369.415759616428,0.1111111111111111,0.0,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0
2026-03-15 08:41:40,8.0,195.0,19.5,90627.0,9062.7,109233.78256225586,76150.57741398881,324.61102771759033,688.827600479126,9317.67904663086,0.25,0.125,1.0,0.25,0.75,0.25,0.0,0
2026-03-15 08:41:50,8.0,215.0,21.5,86461.0,8646.1,81684.0942993164,48918.59306388517,358.5221309661865,819.0121364593506,8006.838394165039,0.375,0.0,1.0,0.125,0.5,0.5,0.0,0
2026-03-15 08:42:00,9.0,246.0,24.6,119601.0,11960.1,85709.60980902778,64370.71454337015,297.044005923801,642.7652952406141,6892.414360894098,0.2222222222222222,0.0,1.0,0.3333333333333333,0.7777777777777778,0.2222222222222222,0.0,0
2026-03-15 08:42:10,8.0,222.0,22.2,117846.0,11784.6,124231.59692382812,53016.09998832922,270.2131509780884,794.7301425933838,8009.138442993164,0.25,0.125,1.0,0.0,0.5,0.5,0.0,0
2026-03-15 08:42:20,9.0,197.0,19.7,65087.0,6508.7,149923.35959201388,50535.94624466093,309.80038197835285,607.2195646497938,8881.449652777777,0.2222222222222222,0.0,1.0,0.2222222222222222,0.6666666666666666,0.3333333333333333,0.0,0
2026-03-15 08:42:30,8.0,222.0,22.2,101556.0,10155.6,101043.22888183594,66129.0729789825,374.2120089530945,542.080358505249,9859.024993896484,0.25,0.0,1.0,0.125,0.625,0.375,0.0,0
2026-03-15 08:42:40,8.0,247.0,24.7,92697.0,9269.7,119780.26879882812,61442.453309207725,230.0322723388672,751.1109485626221,7348.356872558594,0.125,0.125,1.0,0.125,1.0,0.0,0.0,0
2026-03-15 08:42:50,8.0,233.0,23.3,103161.0,10316.1,74146.12878417969,56318.35529310026,246.67551040649414,839.3556070327759,7937.317626953125,0.125,0.125,1.0,0.125,0.625,0.375,0.0,0
2026-03-15 08:43:00,9.0,260.0,26.0,94666.0,9466.6,115205.79014756944,57216.8224458058,358.24696858723956,726.9202524820963,6841.6678466796875,0.3333333333333333,0.1111111111111111,1.0,0.2222222222222222,0.7777777777777778,0.2222222222222222,0.0,0
2026-03-15 08:43:10,8.0,168.0,16.8,104499.0,10449.9,106604.70556640625,44233.60754629565,317.3227205276489,705.2581558227539,6353.759124755859,0.375,0.125,1.0,0.125,1.0,0.0,0.0,0
2026-03-15 08:43:20,8.0,252.0,25.2,101252.0,10125.2,93477.0316772461,69914.87798379642,271.19353675842285,751.4887714385986,7152.15673828125,0.125,0.125,1.0,0.125,0.75,0.25,0.0,0
2026-03-15 08:43:30,9.0,232.0,23.2,74317.0,7431.7,105642.42339409722,60873.64101399537,242.43342293633356,754.1641676161024,7254.04642062717,0.4444444444444444,0.1111111111111111,1.0,0.1111111111111111,0.6666666666666666,0.3333333333333333,0.0,0
2026-03-15 08:43:40,8.0,209.0,20.9,91634.0,9163.4,63858.54586791992,42484.910277531024,314.9680519104004,618.9739437103271,8272.018005371094,0.125,0.0,1.0,0.125,0.75,0.25,0.0,0
2026-03-15 08:43:50,9.0,246.0,24.6,108044.0,10804.4,117679.03323025173,68315.54060738778,311.4535132514106,638.4140794542101,7741.530436197917,0.1111111111111111,0.1111111111111111,1.0,0.3333333333333333,0.7777777777777778,0.2222222222222222,0.0,0
2026-03-15 08:44:00,8.0,214.0,21.4,75833.0,7583.3,104919.25561523438,56117.99866137257,324.1529722213745,746.2369155883789,9622.988098144531,0.5,0.0,1.0,0.0,0.75,0.25,0.0,0
2026-03-15 08:44:10,8.0,287.0,28.7,93400.0,9340.0,79973.0845336914,51841.18791531509,364.3617534637451,859.6813144683838,9537.267211914062,0.5,0.0,1.0,0.125,0.75,0.25,0.0,0
2026-03-15 08:44:20,9.0,169.0,16.9,91096.0,9109.6,120771.66525607639,59026.351411037016,299.50646718343097,692.8536207411024,5503.157524956598,0.2222222222222222,0.0,1.0,0.3333333333333333,0.8888888888888888,0.1111111111111111,0.0,0
2026-03-15 08:44:30,8.0,215.0,21.5,102192.0,10219.2,86939.27307128906,58755.00155958199,286.94831466674805,519.6870832443237,8008.362335205078,0.25,0.0,1.0,0.125,0.75,0.25,0.0,0
2026-03-15 08:44:40,8.0,180.0,18.0,106665.0,10666.5,109773.14892578125,46263.06145754565,293.76619815826416,622.6099109649658,6776.912233352661,0.375,0.0,1.0,0.125,0.625,0.375,0.0,0
2026-03-15 08:44:50,8.0,253.0,25.3,91564.0,9156.4,80067.18743896484,56916.118011972496,322.9202289581299,570.2048301696777,9797.042846679688,0.375,0.0,1.0,0.25,0.75,0.25,0.0,0
2026-03-15 08:45:00,9.0,276.0,27.6,122777.0,12277.7,98078.23676215278,49085.18562200555,442.00489298502606,608.8454047309028,5995.058024088542,0.3333333333333333,0.1111111111111111,1.0,0.0,0.5555555555555556,0.4444444444444444,0.0,0
2026-03-15 08:45:10,8.0,240.0,24.0,80472.0,8047.2,116959.8505859375,53350.54820660976,418.16251373291016,757.6954040527344,8322.07402420044,0.375,0.0,1.0,0.0,0.5,0.5,0.0,0
2026-03-15 08:45:20,9.0,203.0,20.3,107961.0,10796.1,107440.31467013889,58585.118420871,215.12704806857639,723.3896942138672,7199.418545193143,0.2222222222222222,0.0,1.0,0.1111111111111111,0.8888888888888888,0.1111111111111111,0.0,0
2026-03-15 08:45:30,8.0,246.0,24.6,91638.0,9163.8,118628.91577148438,66679.11636950732,355.91727209091187,781.1017532348633,7183.849838256836,0.25,0.0,1.0,0.125,0.625,0.375,0.0,0
2026-03-15 08:45:40,8.0,212.0,21.2,109304.0,10930.4,97662.24304199219,70359.96918222937,294.9186429977417,684.7369594573975,7023.123016357422,0.375,0.0,1.0,0.125,0.625,0.375,0.0,0
2026-03-15 08:45:50,8.0,218.0,21.8,89760.0,8976.0,144897.92919921875,59899.188190874745,253.1969599723816,593.3048849105835,6023.579559326172,0.375,0.0,1.0,0.125,0.375,0.625,0.0,0
2026-03-15 08:46:00,9.0,286.0,28.6,101593.0,10159.3,109122.76185438369,57627.747631807324,315.2862731085883,718.8289574517144,6236.145555284288,0.2222222222222222,0.1111111111111111,1.0,0.2222222222222222,0.6666666666666666,0.3333333333333333,0.0,0
2026-03-15 08:46:10,8.0,169.0,16.9,94163.0,9416.3,111032.90893554688,60705.11214246595,383.68044662475586,652.0813894271851,10380.597839355469,0.5,0.0,1.0,0.375,0.25,0.75,0.0,0
2026-03-15 08:46:20,8.0,236.0,23.6,79418.0,7941.8,124336.080078125,46409.654273676024,456.05033111572266,477.7132453918457,6855.0148849487305,0.375,0.0,1.0,0.25,0.625,0.375,0.0,0
2026-03-15 08:46:30,9.0,245.0,24.5,101971.0,10197.1,125556.26258680556,45457.996947031956,330.9912618001302,771.4006551106771,7672.309868706598,0.1111111111111111,0.0,1.0,0.3333333333333333,0.7777777777777778,0.2222222222222222,0.0,0
2026-03-15 08:46:40,8.0,284.0,28.4,106708.0,10670.8,120277.54833984375,49989.72390666508,299.9525365829468,504.830659866333,7417.208770751953,0.375,0.0,1.0,0.25,0.75,0.25,0.0,0
2026-03-15 08:46:50,9.0,262.0,26.2,124928.0,12492.8,150233.82204861112,48102.779431341754,215.87277264065213,556.9984436035156,8731.920739067926,0.3333333333333333,0.1111111111111111,1.0,0.2222222222222222,0.4444444444444444,0.5555555555555556,0.0,0
2026-03-15 08:47:00,8.0,220.0,22.0,60920.0,6092.0,99889.998046875,56246.92440284223,346.7235059738159,630.5077619552612,8761.72543334961,0.25,0.125,1.0,0.375,0.375,0.625,0.0,0
2026-03-15 08:47:10,8.0,218.0,21.8,56035.0,5603.5,85660.48022460938,41564.27555027562,283.2021484375,659.6151237487793,3886.3547973632812,0.125,0.0,1.0,0.375,0.75,0.25,0.0,0
2026-03-15 08:47:20,9.0,265.0,26.5,142120.0,14212.0,102028.03814019097,72126.39335203804,326.1503677368164,889.3979424370659,6301.185928344727,0.4444444444444444,0.0,1.0,0.4444444444444444,0.7777777777777778,0.2222222222222222,0.0,0
2026-03-15 08:47:30,8.0,195.0,19.5,102551.0,10255.1,91249.12487792969,69990.3152115766,312.5545301437378,559.5145177841187,6251.162246704102,0.375,0.125,1.0,0.0,0.75,0.25,0.0,0
2026-03-15 08:47:40,8.0,212.0,21.2,75106.0,7510.6,76728.3023071289,57885.053688015454,302.0078372955322,498.8417921066284,8319.451171875,0.25,0.125,1.0,0.0,0.625,0.375,0.0,0
2026-03-15 08:47:50,8.0,235.0,23.5,93702.0,9370.2,82291.96661376953,64304.9737000278,309.5616807937622,560.0638256072998,8727.494934082031,0.25,0.0,1.0,0.125,0.75,0.25,0.0,0
2026-03-15 08:48:00,9.0,245.0,24.5,100238.0,10023.8,104572.81756591797,58813.46121605255,321.6905754937066,475.1688588460286,8166.810329861111,0.4444444444444444,0.1111111111111111,1.0,0.4444444444444444,0.7777777777777778,0.2222222222222222,0.0,0
2026-03-15 08:48:10,8.0,235.0,23.5,85637.0,8563.7,97962.37295532227,71739.09597374925,368.7828025817871,628.2483901977539,8423.151565551758,0.375,0.0,1.0,0.375,1.0,0.0,0.0,0
2026-03-15 08:48:20,8.0,197.0,19.7,103443.0,10344.3,71713.90771484375,58674.81602318213,324.0712242126465,445.9612922668457,6392.973968505859,0.0,0.25,1.0,0.0,0.625,0.375,0.0,0
2026-03-15 08:48:30,9.0,265.0,26.5,112270.0,11227.0,63847.73676215278,46838.6553061335,299.77518378363715,767.5982598198784,9768.547905815973,0.5555555555555556,0.0,1.0,0.1111111111111111,0.8888888888888888,0.1111111111111111,0.0,0
2026-03-15 08:48:40,8.0,214.0,21.4,55914.0,5591.4,141047.7255859375,41638.93180971574,294.17451763153076,472.3685359954834,9188.351470947266,0.0,0.0,1.0,0.0,0.625,0.375,0.0,0
2026-03-15 08:48:50,8.0,204.0,20.4,88217.0,8821.7,98450.04248046875,41768.0577554632,271.4430012702942,523.6873836517334,8759.471069335938,0.375,0.0,1.0,0.25,0.375,0.625,0.0,0
2026-03-15 08:49:00,9.0,233.0,23.3,99065.0,9906.5,65159.896945529516,56014.54014300877,395.42081536187067,553.7527864244249,8170.331000434027,0.4444444444444444,0.1111111111111111,1.0,0.2222222222222222,0.7777777777777778,0.2222222222222222,0.0,0
2026-03-15 08:49:10,8.0,194.0,19.4,86720.0,8672.0,98404.08666992188,54457.23534158564,282.71478748321533,663.7338562011719,12202.570617675781,0.375,0.0,1.0,0.5,0.625,0.375,0.0,0
2026-03-15 08:49:20,9.0,266.0,26.6,90738.0,9073.8,119816.73784722222,49261.23179347357,327.1582022772895,752.1287689208984,7344.093722873264,0.1111111111111111,0.1111111111111111,1.0,0.2222222222222222,0.6666666666666666,0.3333333333333333,0.0,0
2026-03-15 08:49:30,8.0,250.0,25.0,102352.0,10235.2,128123.03295898438,64621.628326677586,353.1272325515747,739.1787986755371,10436.522094726562,0.375,0.125,1.0,0.125,0.125,0.875,0.0,0
2026-03-15 08:49:40,8.0,183.0,18.3,110301.0,11030.1,91208.30865478516,61482.61896416308,221.08489608764648,509.26741218566895,5115.109869003296,0.125,0.125,1.0,0.125,0.75,0.25,0.0,0
2026-03-15 08:49:50,9.0,210.0,21.0,105359.0,10535.9,93019.19175889756,60152.06258833238,321.5221820407444,738.2880520290798,7814.777248806424,0.1111111111111111,0.1111111111111111,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0
2026-03-15 08:50:00,8.0,191.0,19.1,104257.0,10425.7,99633.58624267578,66194.54799687216,250.3009090423584,613.306529045105,9570.547912597656,0.5,0.125,1.0,0.125,0.75,0.25,0.0,0
2026-03-15 08:50:10,8.0,250.0,25.0,81192.0,8119.2,131798.71459960938,56754.76798854608,313.11002826690674,548.8491306304932,6164.395462036133,0.375,0.0,1.0,0.125,0.75,0.25,0.0,0
2026-03-15 08:50:20,9.0,263.0,26.3,109599.0,10959.9,112898.88454861111,55329.050210855465,475.0538838704427,582.9927927652994,6782.0566813151045,0.2222222222222222,0.1111111111111111,1.0,0.2222222222222222,0.5555555555555556,0.4444444444444444,0.0,0
2026-03-15 08:50:30,8.0,234.0,23.4,91911.0,9191.1,110531.43981933594,56511.219273961775,314.66169929504395,459.00903511047363,7748.923004150391,0.25,0.125,1.0,0.25,0.625,0.375,0.0,0
2026-03-15 08:50:40,8.0,202.0,20.2,99266.0,9926.6,96008.64794921875,36802.97554683266,165.6468915939331,655.1040878295898,8077.858581542969,0.25,0.0,1.0,0.25,0.75,0.25,0.0,0
2026-03-15 08:50:50,8.0,236.0,23.6,122970.0,12297.0,49682.71502685547,54091.01445717642,382.350643157959,399.42569732666016,7659.237808227539,0.375,0.0,1.0,0.0,0.75,0.25,0.0,0
2026-03-15 08:51:00,9.0,276.0,27.6,90118.0,9011.8,127013.82899305556,55123.49898224343,332.10535007052954,472.0378663804796,6270.533026801215,0.4444444444444444,0.0,1.0,0.1111111111111111,0.6666666666666666,0.3333333333333333,0.0,0
2026-03-15 08:51:10,8.0,214.0,21.4,97897.0,9789.7,76305.69207763672,68309.68369894385,192.0835828781128,673.8519630432129,9152.236694335938,0.125,0.125,1.0,0.125,1.0,0.0,0.0,0
2026-03-15 08:51:20,8.0,249.0,24.9,97943.0,9794.3,118515.93359375,50528.42442296768,315.8954792022705,535.8941583633423,7489.760154724121,0.75,0.0,1.0,0.125,0.625,0.375,0.0,0
2026-03-15 08:51:30,9.0,242.0,24.2,80520.0,8052.0,127240.83854166667,44670.54889694484,333.59530554877387,742.8520863850912,8207.717190212674,0.4444444444444444,0.1111111111111111,1.0,0.3333333333333333,0.5555555555555556,0.4444444444444444,0.0,0
2026-03-15 08:51:40,8.0,258.0,25.8,99067.0,9906.7,110727.71728515625,52807.75134239822,281.4099340438843,571.2313461303711,7917.002777099609,0.25,0.125,1.0,0.5,0.875,0.125,0.0,0
2026-03-15 08:51:50,9.0,295.0,29.5,94379.0,9437.9,120334.13758680556,67302.92977902814,357.444342719184,639.6824764675564,9058.848225911459,0.1111111111111111,0.1111111111111111,1.0,0.4444444444444444,0.6666666666666666,0.3333333333333333,0.0,0
2026-03-15 08:52:00,8.0,175.0,17.5,95083.0,9508.3,97086.64208984375,60103.94800270318,224.52387857437134,901.3607635498047,7068.9609298706055,0.25,0.125,1.0,0.125,0.75,0.25,0.0,0
2026-03-15 08:52:10,8.0,188.0,18.8,77058.0,7705.8,96911.04833984375,39994.48109135415,271.97529792785645,506.408429145813,9431.08014678955,0.125,0.125,1.0,0.25,1.0,0.0,0.0,0
2026-03-15 08:52:20,9.0,271.0,27.1,121720.0,12172.0,110713.99159071181,56896.94788058508,313.06609047783746,651.0746866861979,7558.103271484375,0.4444444444444444,0.0,1.0,0.2222222222222222,0.4444444444444444,0.5555555555555556,0.0,0
2026-03-15 08:52:30,8.0,260.0,26.0,81977.0,8197.7,76313.39501953125,51529.131640465916,303.0128517150879,572.6182270050049,7086.836471557617,0.375,0.0,1.0,0.0,0.75,0.25,0.0,0
2026-03-15 08:52:40,8.0,229.0,22.9,72848.0,7284.8,93814.64151000977,67454.02120253307,361.7732849121094,644.6312417984009,7798.2542724609375,0.25,0.0,1.0,0.25,0.875,0.125,0.0,0
2026-03-15 08:52:50,8.0,215.0,21.5,95176.0,9517.6,122743.62963867188,59296.51609552416,368.5677909851074,498.8814468383789,6881.5762939453125,0.125,0.0,1.0,0.25,0.625,0.375,0.0,0
2026-03-15 08:53:00,9.0,260.0,26.0,97703.0,9770.3,104123.62369791667,39049.93701486464,351.06813557942706,488.271740383572,8948.711208767361,0.0,0.0,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0
2026-03-15 08:53:10,8.0,229.0,22.9,109904.0,10990.4,101728.72778320312,61408.620888316305,359.7063236236572,604.050371170044,10831.996154785156,0.375,0.125,1.0,0.0,0.75,0.25,0.0,0
2026-03-15 08:53:20,8.0,258.0,25.8,94481.0,9448.1,77596.64959716797,51465.211710425254,312.2102065086365,651.2027435302734,6795.855041503906,0.375,0.25,1.0,0.375,0.875,0.125,0.0,0
2026-03-15 08:53:30,9.0,256.0,25.6,119109.0,11910.9,114426.73019748264,65036.30622880385,363.4149008856879,446.4498562282986,9295.157118055555,0.3333333333333333,0.0,1.0,0.0,0.8888888888888888,0.1111111111111111,0.0,0
2026-03-15 08:53:40,8.0,217.0,21.7,92360.0,9236.0,103339.44036865234,74604.49359843267,304.4195394515991,605.5025262832642,7898.901336669922,0.125,0.0,1.0,0.25,0.625,0.375,0.0,0
2026-03-15 08:53:50,8.0,197.0,19.7,102220.0,10222.0,101412.92041015625,68041.60416169315,308.2106075286865,508.2475070953369,5385.224060058594,0.25,0.0,1.0,0.125,0.625,0.375,0.0,0
2026-03-15 08:54:00,9.0,14.0,1.4,755.0,75.5,408.3951527277629,260.9573634754737,56.453422970241974,0.0,34.25344361199273,1.0,0.5555555555555556,0.0,0.0,1.0,0.0,1.0,1
2026-03-15 08:54:10,8.0,11.0,1.1,585.0,58.5,362.883074760437,252.78298602115564,51.63172006607056,0.0,35.56703305244446,1.0,0.75,0.0,0.0,1.0,0.0,1.0,1
2026-03-15 08:54:20,8.0,11.0,1.1,568.0,56.8,479.9061050415039,201.05362928643578,55.79403495788574,0.0,18.43757998943329,1.0,0.75,0.0,0.0,1.0,0.0,1.0,1
2026-03-15 08:54:30,9.0,14.0,1.4,851.0,85.1,491.81915113661023,221.57494924092734,53.55065663655599,0.0,33.24343575371636,1.0,0.2222222222222222,0.0,0.0,1.0,0.0,1.0,1
2026-03-15 08:54:40,8.0,11.0,1.1,583.0,58.3,437.63500690460205,179.97706813814636,50.46753454208374,0.0,17.191776752471924,1.0,0.5,0.0,0.0,1.0,0.0,1.0,1
2026-03-15 08:54:50,9.0,13.0,1.3,668.0,66.8,495.94774288601343,186.81844868471848,55.226711697048614,0.0,35.39158164130317,1.0,0.8888888888888888,0.0,0.0,1.0,0.0,1.0,1
2026-03-15 08:55:00,8.0,12.0,1.2,591.0,59.1,450.47400856018066,213.59247058732282,50.81647825241089,0.0,30.83983075618744,1.0,0.625,0.0,0.0,1.0,0.0,1.0,1
2026-03-15 08:55:10,8.0,13.0,1.3,677.0,67.7,455.157922744751,227.47450717118096,49.23488473892212,0.0,23.857764899730682,1.0,0.625,0.0,0.0,1.0,0.0,1.0,1
2026-03-15 08:55:20,9.0,13.0,1.3,683.0,68.3,430.46405749850805,223.28274514801177,52.159049563937714,0.0,23.475348896450466,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1
2026-03-15 08:55:30,8.0,13.0,1.3,615.0,61.5,307.40850257873535,67.57542066979988,53.81444978713989,0.0,37.51619374752045,1.0,0.375,0.0,0.0,1.0,0.0,1.0,1
2026-03-15 08:55:40,8.0,14.0,1.4,575.0,57.5,449.06611585617065,256.0397615946038,51.14452648162842,0.0,24.85822182893753,1.0,0.625,0.0,0.0,1.0,0.0,1.0,1
2026-03-15 08:55:50,8.0,12.0,1.2,657.0,65.7,391.28839206695557,215.33056152191196,50.70232343673706,0.0,33.942551374435425,1.0,0.5,0.0,0.0,1.0,0.0,1.0,1
2026-03-15 08:56:00,9.0,13.0,1.3,755.0,75.5,399.36852179633246,204.2222040656437,51.80317179361979,0.0,28.215117984347874,1.0,0.5555555555555556,0.0,0.0,1.0,0.0,1.0,1
2026-03-15 08:56:10,8.0,13.0,1.3,657.0,65.7,440.1371726989746,125.95672637242333,52.00221633911133,0.0,26.008237957954407,1.0,0.625,0.0,0.0,1.0,0.0,1.0,1
2026-03-15 08:56:20,8.0,11.0,1.1,691.0,69.1,365.80304622650146,240.88414958357572,52.92288637161255,0.0,40.522940278053284,1.0,0.625,0.0,0.0,1.0,0.0,1.0,1
2026-03-15 08:56:30,9.0,14.0,1.4,647.0,64.7,534.4041646321615,185.60322911092118,52.278814951578774,0.0,30.94651370578342,1.0,0.6666666666666666,0.0,0.0,1.0,0.0,1.0,1
2026-03-15 08:56:40,8.0,14.0,1.4,607.0,60.7,427.2393112182617,130.7792037257261,51.73014211654663,0.0,26.060526311397552,1.0,0.75,0.0,0.0,1.0,0.0,1.0,1
2026-03-15 08:56:50,9.0,14.0,1.4,682.0,68.2,360.6159396701389,227.0717901256676,53.95287874009874,0.0,25.892059008280437,1.0,0.4444444444444444,0.0,0.0,1.0,0.0,1.0,1
2026-03-15 08:57:00,8.0,9.0,0.9,735.0,73.5,249.49881601333618,191.75230597494226,53.0150089263916,0.0,18.0784512758255,1.0,0.625,0.0,0.0,1.0,0.0,1.0,1
2026-03-15 08:57:10,8.0,12.0,1.2,533.0,53.3,363.28152418136597,205.9334461850632,54.191036224365234,0.0,25.78829163312912,1.0,0.5,0.0,0.0,1.0,0.0,1.0,1
2026-03-15 08:57:20,9.0,14.0,1.4,836.0,83.6,354.15886878967285,239.12723762404366,56.97150336371528,0.0,23.700626161363388,1.0,0.6666666666666666,0.0,0.0,1.0,0.0,1.0,1
2026-03-15 08:57:30,8.0,12.0,1.2,562.0,56.2,456.58392238616943,243.3235742466496,54.06979322433472,0.0,25.63208532333374,1.0,0.875,0.0,0.0,1.0,0.0,1.0,1
2026-03-15 08:57:40,8.0,11.0,1.1,574.0,57.4,358.39465713500977,198.7680351501775,51.13656139373779,0.0,31.705906748771667,1.0,0.875,0.0,0.0,1.0,0.0,1.0,1
2026-03-15 08:57:50,9.0,11.0,1.1,807.0,80.7,427.37331051296655,187.60758588694907,53.89755884806315,0.0,29.8736637963189,1.0,0.7777777777777778,0.0,0.0,1.0,0.0,1.0,1
2026-03-15 08:58:00,8.0,12.0,1.2,541.0,54.1,466.9595146179199,199.37389480311785,49.59849500656128,0.0,28.98427104949951,1.0,0.5,0.0,0.0,1.0,0.0,1.0,1
2026-03-15 08:58:10,8.0,12.0,1.2,658.0,65.8,406.5556926727295,180.4846667473975,49.21921491622925,0.0,35.544148683547974,1.0,0.5,0.0,0.0,1.0,0.0,1.0,1
2026-03-15 08:58:20,8.0,10.0,1.0,577.0,57.7,331.0048818588257,231.32336827979515,51.8030047416687,0.0,30.426357984542847,1.0,0.375,0.0,0.0,1.0,0.0,1.0,1
2026-03-15 08:58:30,9.0,14.0,1.4,681.0,68.1,285.16576343112524,199.51646742854766,52.404350704616974,0.0,25.137723286946613,1.0,0.6666666666666666,0.0,0.0,1.0,0.0,1.0,1
2026-03-15 08:58:40,8.0,14.0,1.4,655.0,65.5,570.0589256286621,117.35542934304151,49.84765005111694,0.0,27.758480072021484,1.0,0.625,0.0,0.0,1.0,0.0,1.0,1
2026-03-15 08:58:50,9.0,13.0,1.3,729.0,72.9,467.70193650987414,221.25948132154807,52.90077590942383,0.0,26.620920605129665,1.0,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,1
2026-03-15 08:59:00,8.0,11.0,1.1,574.0,57.4,466.56066489219666,262.99027782596744,49.30424213409424,0.0,26.72592568397522,1.0,0.875,0.0,0.0,1.0,0.0,1.0,1
2026-03-15 08:59:10,8.0,13.0,1.3,582.0,58.2,475.57520484924316,222.68642853984807,52.390697956085205,0.0,27.528656125068665,1.0,0.5,0.0,0.0,1.0,0.0,1.0,1
2026-03-15 08:59:20,8.0,14.0,1.4,649.0,64.9,472.75059509277344,238.04316044686232,56.30186319351196,0.0,25.591319799423218,1.0,0.625,0.0,0.0,1.0,0.0,1.0,1
2026-03-15 08:59:30,9.0,16.0,1.6,611.0,61.1,408.123483022054,220.41210470099466,53.24372906155057,0.0,29.21028603447808,1.0,0.6666666666666666,0.0,0.0,1.0,0.0,1.0,1
2026-03-15 08:59:40,8.0,14.0,1.4,578.0,57.8,347.22721767425537,218.61979404460132,52.29025650024414,0.0,41.223262786865234,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1
2026-03-15 08:59:50,8.0,12.0,1.2,556.0,55.6,339.3075065612793,242.08935109637244,49.17153882980347,0.0,24.05962336063385,1.0,0.625,0.0,0.0,1.0,0.0,1.0,1
2026-03-15 09:00:00,9.0,14.0,1.4,613.0,61.3,397.07174428304035,232.76357152376647,53.65862570868598,0.0,33.966409259372284,1.0,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,1
2026-03-15 09:00:10,8.0,11.0,1.1,646.0,64.6,323.92595911026,242.09446848371425,52.13418436050415,0.0,27.190871596336365,1.0,0.75,0.0,0.0,1.0,0.0,1.0,1
2026-03-15 09:00:20,9.0,12.0,1.2,841.0,84.1,480.0287679036458,145.25857645514174,56.10845608181424,0.0,32.2923764122857,1.0,0.4444444444444444,0.0,0.0,1.0,0.0,1.0,1
2026-03-15 09:00:30,8.0,11.0,1.1,572.0,57.2,527.8292388916016,216.36806273042646,51.95764970779419,0.0,24.04792606830597,1.0,0.5,0.0,0.0,1.0,0.0,1.0,1
2026-03-15 09:00:40,8.0,11.0,1.1,522.0,52.2,421.7150707244873,176.0380428822465,51.97681140899658,0.0,30.9772469997406,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1
2026-03-15 09:00:50,8.0,11.0,1.1,650.0,65.0,416.18127632141113,172.85974817410545,53.54598951339722,0.0,31.548357248306274,1.0,0.625,0.0,0.0,1.0,0.0,1.0,1
2026-03-15 09:01:00,9.0,16.0,1.6,717.0,71.7,361.1713367038303,229.43609364663348,53.617303636338974,0.0,28.164617167578804,1.0,0.5555555555555556,0.0,0.0,1.0,0.0,1.0,1
2026-03-15 09:01:10,8.0,10.0,1.0,754.0,75.4,427.0869483947754,194.60291196694698,52.18610191345215,0.0,32.59283143281937,1.0,0.625,0.0,0.0,1.0,0.0,1.0,1
2026-03-15 09:01:20,8.0,12.0,1.2,533.0,53.3,355.61694717407227,209.07786761051867,53.275288105010986,0.0,31.524396777153015,1.0,0.375,0.0,0.0,1.0,0.0,1.0,1
2026-03-15 09:01:30,9.0,15.0,1.5,645.0,64.5,431.5937860276964,202.63165656008846,51.96579827202691,0.0,27.812343173556858,1.0,0.5555555555555556,0.0,0.0,1.0,0.0,1.0,1
2026-03-15 09:01:40,8.0,12.0,1.2,643.0,64.3,470.5366164445877,212.68403241190038,54.243303298950195,0.0,26.558191537857056,1.0,0.375,0.0,0.0,1.0,0.0,1.0,1
2026-03-15 09:01:50,8.0,12.0,1.2,529.0,52.9,413.7469873428345,177.48333797945784,57.86226463317871,0.0,28.08738934993744,1.0,0.625,0.0,0.0,1.0,0.0,1.0,1
2026-03-15 09:02:00,9.0,15.0,1.5,837.0,83.7,480.9599477979872,245.7133102345882,52.77758026123047,0.0,34.37762747870551,1.0,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,1
2026-03-15 09:02:10,8.0,12.0,1.2,716.0,71.6,387.3653497695923,295.338069764905,49.28071069717407,0.0,23.413219213485718,1.0,0.75,0.0,0.0,1.0,0.0,1.0,1
2026-03-15 09:02:20,9.0,15.0,1.5,680.0,68.0,318.08889940049914,198.76594103817422,51.14125739203559,0.0,25.94609440697564,1.0,0.7777777777777778,0.0,0.0,1.0,0.0,1.0,1
2026-03-15 09:02:30,8.0,10.0,1.0,731.0,73.1,214.96503603458405,215.76529797370628,51.69803428649902,0.0,32.230621099472046,1.0,0.75,0.0,0.0,1.0,0.0,1.0,1
